Date,IE00B5L01S80,IE00BM67HM91,IE00BM67HP23,IE00BM67HL84,IE00BM67HK77,IE00BM67HV82,IE00BM67HS53,IE00BM67HN09,IE00BM67HT60,IE00BM67HQ30,IE00BM67HR47
2017-06-13,17.369613647460938,27.0,25.149999618530273,15.6899995803833,25.520000457763672,28.864999771118164,30.329999923706055,29.719999313354492,19.510000228881836,20.170000076293945,10.789999961853027
2017-06-14,17.479612350463867,26.389999389648438,25.149999618530273,15.505000114440918,25.524999618530273,28.864999771118164,30.5049991607666,29.78499984741211,19.485000610351562,20.329999923706055,10.789999961853027
2017-06-15,17.44977378845215,26.479999542236328,24.795000076293945,15.668000221252441,25.739999771118164,28.864999771118164,30.5049991607666,29.93000030517578,19.399999618530273,20.459999084472656,10.789999961853027
2017-06-16,17.412498474121094,26.579999923706055,24.795000076293945,15.652999877929688,25.655000686645508,28.864999771118164,30.135000228881836,29.674999237060547,19.364999771118164,20.5,10.789999961853027
2017-06-19,17.401308059692383,26.829999923706055,24.795000076293945,15.817999839782715,25.959999084472656,29.260000228881836,30.135000228881836,29.889999389648438,19.69499969482422,20.5,10.789999961853027
2017-06-20,17.263357162475586,26.270000457763672,24.795000076293945,15.755000114440918,26.229999542236328,29.260000228881836,30.135000228881836,29.889999389648438,19.75,20.56999969482422,10.789999961853027
2017-06-21,17.259626388549805,26.09000015258789,24.795000076293945,15.633000373840332,26.25,29.260000228881836,30.135000228881836,29.829999923706055,19.725000381469727,20.56999969482422,10.789999961853027
2017-06-22,17.24843406677246,26.079999923706055,24.795000076293945,15.572999954223633,26.729999542236328,29.260000228881836,30.28499984741211,29.829999923706055,19.774999618530273,20.56999969482422,10.789999961853027
2017-06-23,17.339792251586914,26.030000686645508,24.7549991607666,15.493000030517578,26.46500015258789,29.260000228881836,30.229999542236328,29.549999237060547,19.799999237060547,20.56999969482422,10.789999961853027
2017-06-26,17.337251663208008,26.079999923706055,24.809999465942383,15.512999534606934,26.469999313354492,29.260000228881836,30.229999542236328,29.760000228881836,19.760000228881836,20.56999969482422,10.789999961853027
2017-06-27,17.226289749145508,26.020000457763672,24.809999465942383,15.52299976348877,26.21500015258789,29.260000228881836,30.104999542236328,29.420000076293945,19.475000381469727,20.56999969482422,10.694999694824219
2017-06-28,17.300636291503906,25.950000762939453,24.514999389648438,15.630000114440918,26.0,29.260000228881836,30.190000534057617,29.299999237060547,19.2450008392334,19.8799991607666,10.694999694824219
2017-06-29,17.188777923583984,25.81999969482422,24.514999389648438,15.630000114440918,25.584999084472656,29.260000228881836,30.190000534057617,28.780000686645508,18.90999984741211,19.8799991607666,10.694999694824219
2017-06-30,17.086244583129883,25.760000228881836,24.514999389648438,15.595000267028809,25.524999618530273,29.260000228881836,30.190000534057617,28.75,18.94499969482422,19.8799991607666,10.694999694824219
2017-07-03,17.14776611328125,26.18000030517578,24.40999984741211,15.869999885559082,25.719999313354492,29.260000228881836,30.3799991607666,28.850000381469727,18.940000534057617,19.540000915527344,10.694999694824219
2017-07-04,17.17386245727539,26.329999923706055,24.40999984741211,15.920000076293945,25.655000686645508,28.510000228881836,30.385000228881836,28.829999923706055,18.834999084472656,19.540000915527344,10.694999694824219
2017-07-05,17.050825119018555,25.81999969482422,24.40999984741211,15.944999694824219,25.735000610351562,28.510000228881836,30.385000228881836,28.81999969482422,19.045000076293945,19.540000915527344,10.694999694824219
